from_city;from_country;from_aeroport;to_city;to_country;to_aeroport;days;depTime;arrTime;flight;aircraft;travelTime
Inverness;United Kingdom; INV;Shanghai;China; PVG;2018-01-07;2019-01-31;;20:55;22:30;AF7035*;EQV;1H35M
Stuttgart;Germany; STR;Shanghai;China; PVG;2018-01-07;2019-01-31;;20:55;22:30;AF7035*;EQV;1H35M
Montpellier;France; MPL;Shanghai;China; PVG;2018-01-07;2019-01-31;;20:55;22:30;AF7035*;EQV;1H35M
Stuttgart;Germany; STR;Shanghai;China; PVG;2018-01-07;2019-01-31;;20:55;22:30;AF7035*;EQV;1H35M
Moscow;Russian Federation; SVO;Shanghai;China; PVG;2018-11-01;2019-01-31;;22:30;03:40+1;SU2339;320;3H10M
Stuttgart;Germany; STR;Shanghai;China; PVG;2018-11-01;2019-01-31;;19:45;21:10;SU2338;320;3H25M
NewYorkNY;United States of; JFK;Shanghai;China; PVG;2018-11-01;2019-01-31;;19:45;21:10;SU2338;320;3H25M
Stuttgart;Germany; STR;Shanghai;China; PVG;2018-11-01;2019-01-31;;19:45;21:10;SU2338;320;3H25M
Timisoara;Romania; TSR;Shanghai;China; PVG;2018-11-04;2019-01-27;;14:45;17:35;RO222*;318;1H50M
Stuttgart;Germany; STR;Shanghai;China; PVG;2018-11-04;2019-01-27;;18:25;19:10;RO223*;318;1H45M
Venice;Italy; VCE;Shanghai;China; PVG;2018-11-04;2019-01-27;;18:25;19:10;RO223*;318;1H45M
Stuttgart;Germany; STR;Shanghai;China; PVG;2018-11-04;2019-01-27;;18:25;19:10;RO223*;318;1H45M
Turin;Italy; TRN;Shanghai;China; PVG;2018-11-04;2019-01-27;;18:25;19:10;RO223*;318;1H45M
Suceava;Romania; SCV;Shanghai;China; PVG;2018-11-04;2019-01-27;;18:25;19:10;RO223*;318;1H45M
Toronto;Canada; YYZ;Shanghai;China; PVG;2018-11-04;2019-01-27;;18:25;19:10;RO223*;318;1H45M
Sudbury;Canada; YSB;Shanghai;China; PVG;2018-11-04;2019-01-27;;18:25;19:10;RO223*;318;1H45M
Sydney;Australia; SYD;Shanghai;China; PVG;2018-11-04;2019-01-27;;18:25;19:10;RO223*;318;1H45M
SunshineCoast;Australia; MCY;Shanghai;China; PVG;2018-11-04;2019-01-27;;18:25;19:10;RO223*;318;1H45M
Makassar;Indonesia; UPG;Shanghai;China; PVG;2018-11-01;2019-01-31;;18:00;20:45;GA367;CRK;1H45M
Surabaya;Indonesia; SUB;Shanghai;China; PVG;2018-11-01;2019-01-31;;15:15;16:00;GA630;CRK;1H45M
Taipei;Taiwan; TPE;Shanghai;China; PVG;2018-11-01;2019-01-31;;06:05;15:00;GA9995*;333;7H55M
Surabaya;Indonesia; SUB;Shanghai;China; PVG;2018-11-01;2019-01-31;;14:30;21:55;GA9994*;333;8H25M
Yogyakarta;Indonesia; JOG;Shanghai;China; PVG;2018-11-01;2019-01-31;;14:45;16:05;GA7308;AT7;1H20M
Surabaya;Indonesia; SUB;Shanghai;China; PVG;2018-11-01;2019-01-31;;16:40;18:00;GA7309;AT7;1H20M
Moscow;Russian Federation; SVO;Shanghai;China; PVG;2018-11-01;2018-12-31;;04:30;05:50;SU1511;32A;3H20M
Surgut;Russian Federation; SGC;Shanghai;China; PVG;2018-01-01;2019-01-31;;22:05;03:20+1;SU1510;32A;3H15M
Paris;France; CDG;Shanghai;China; PVG;2018-01-01;2019-01-31;;22:05;03:20+1;SU1510;32A;3H15M
Sydney;Australia; SYD;Shanghai;China; PVG;2018-01-01;2019-01-31;;22:05;03:20+1;SU1510;32A;3H15M
Queenstown;New Zealand; ZQN;Shanghai;China; PVG;2018-01-01;2019-01-31;;22:05;03:20+1;SU1510;32A;3H15M
Sydney;Australia; SYD;Shanghai;China; PVG;2018-01-01;2019-01-31;;22:05;03:20+1;SU1510;32A;3H15M
Shenzhen;China; SZX;Shanghai;China; PVG;2018-11-01;2019-01-31;25;5;7;09:20;15:50;CZ3072
Sydney;Australia; SYD;Shanghai;China; PVG;2018-11-02;2019-01-30;14;4;6;18:55;07:30+1;CZ3071
Taipei;Taiwan; TPE;Shanghai;China; PVG;2018-12-19;2018-12-30;;13:25;19:35;KL4992*;359;9H10M
Sydney;Australia; SYD;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:55;12:15+1;KL4991*;359;9H20M
Tamworth;Australia; TMW;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:55;12:15+1;KL4991*;359;9H20M
Sydney;Australia; SYD;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:55;12:15+1;KL4991*;359;9H20M
Toowoomba;Australia; WTB;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:55;12:15+1;KL4991*;359;9H20M
Sydney;Australia; SYD;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:55;12:15+1;KL4991*;359;9H20M
Townsville;Australia; TSV;Shanghai;China; PVG;2018-11-07;2018-11-21;;09:05;10:50;DL7243*;73H;2H45M
Sydney;Australia; SYD;Shanghai;China; PVG;2018-01-25;2019-01-25;;10:30;12:15;DL7243*;EQV;2H45M
WaggaWagga;Australia; WGA;Shanghai;China; PVG;2018-01-25;2019-01-25;;10:30;12:15;DL7243*;EQV;2H45M
Sydney;Australia; SYD;Shanghai;China; PVG;2018-01-25;2019-01-25;;10:30;12:15;DL7243*;EQV;2H45M
Wellington;New Zealand; WLG;Shanghai;China; PVG;2018-11-01;2019-01-31;;18:30;23:45;MU8417*;73H;3H15M
Sydney;Australia; SYD;Shanghai;China; PVG;2018-11-01;2019-01-31;;16:00;17:35;MU8449*;73H;3H35M
Wuhan;China; WUH;Shanghai;China; PVG;2018-11-05;2019-01-28;;13:00;20:50;MU750;332;10H50M
Sydney;Australia; SYD;Shanghai;China; PVG;2018-11-04;2019-01-27;;22:10;11:35+1;MU749;332;10H25M
Xiamen;China; XMN;Shanghai;China; PVG;2018-11-01;2018-11-11;15;5;7;12:15;18:30;CZ4010*
Sydney;Australia; SYD;Shanghai;China; PVG;2018-11-12;2019-01-30;24;4;67;22:00;10:15+1;CZ4009*
Xian;China; XIY;Shanghai;China; PVG;2018-11-05;2019-01-28;;13:00;00:10+1;MU750;332;14H10M
Sydney;Australia; SYD;Shanghai;China; PVG;2018-11-04;2019-01-27;;18:55;11:35+1;MU749;332;13H40M
Toronto;Canada; YYZ;Shanghai;China; PVG;2018-11-04;2019-01-27;;18:55;11:35+1;MU749;332;13H40M
Sydney;Canada; YQY;Shanghai;China; PVG;2018-11-04;2019-01-27;;18:55;11:35+1;MU749;332;13H40M
Moscow;Russian Federation; SVO;Shanghai;China; PVG;2018-11-01;2019-01-31;;11:45;13:40;SU1391;SU9;1H55M
Syktyvkar;Russian Federation; SCW;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
BurbankCA;United States of; BUR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SyracuseNY;United States of; SYR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
ChicagoIL;United States of; ORD;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SyracuseNY;United States of; SYR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
CincinnatiOH;United States of; CVG;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SyracuseNY;United States of; SYR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
CrestviewFL;United States of; VPS;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SyracuseNY;United States of; SYR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
DenverCO;United States of; DEN;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SyracuseNY;United States of; SYR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
MyrtleBeachInternationalAirport;; MYR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SyracuseNY;United States of; SYR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
NorfolkVA;United States of; ORF;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SyracuseNY;United States of; SYR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SanAntonioTX;United States of; SAT;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SyracuseNY;United States of; SYR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SanJoseCA;United States of; SJC;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SyracuseNY;United States of; SYR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SeattleWA;United States of; SEA;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SyracuseNY;United States of; SYR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
WilmingtonNC;United States of; ILM;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
SyracuseNY;United States of; SYR;Shanghai;China; PVG;2018-11-01;2019-01-31;;23:00;01:00+1;SU1396;SU9;2H0M
Urumqi;China; URC;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;6;23:20;00:25+1;CZ6708
Tacheng;China; TCG;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;6;18:10;19:25;CZ6707
Yining;China; YIN;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;6;20:10;21:00;CZ6707
Tacheng;China; TCG;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;6;21:45;22:35;CZ6708
Tokyo;Japan; NRT;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;6;21:45;22:35;CZ6708
Tahiti;French Polynesia; PPT;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;6;21:45;22:35;CZ6708
Nagoya;Japan; NGO;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;6;21:45;22:35;CZ6708
Taichung;Taiwan; RMQ;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;6;21:45;22:35;CZ6708
Wuhan;China; WUH;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;6;21:45;22:35;CZ6708
Tainan;Taiwan; TNN;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;6;21:45;22:35;CZ6708
Tokyo;Japan; HND;Shanghai;China; PVG;2018-11-01;2019-01-31;;09:30;13:20;CI9220*;EQV;2H50M
Taipei;Taiwan; TSA;Shanghai;China; PVG;2018-11-01;2019-01-31;;17:55;21:00;CI9223*;EQV;4H5M
Xiamen;China; XMN;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;67;19:45;21:25;MF882
Taipei;Taiwan; TSA;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;67;19:45;21:25;MF882
CanTho;Vietnam; VCA;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;67;19:45;21:25;MF882
Taipei;Taiwan; TPE;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;67;19:45;21:25;MF882
HoustonTX;United States of; IAH;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;67;19:45;21:25;MF882
Taipei;Taiwan; TPE;Shanghai;China; PVG;2018-11-02;2019-01-30;124;4;67;19:45;21:25;MF882
Huangshan;China; TXN;Shanghai;China; PVG;2018-11-03;2019-01-29;3;7;12:00;13:55;MU2096;320
Taipei;Taiwan; TPE;Shanghai;China; PVG;2018-11-03;2019-01-29;3;7;14:40;16:25;MU2095;320
Taiyuan;China; TYN;Shanghai;China; PVG;2018-11-01;2019-01-31;13;3;5;12:15;15:40;MU5012
Taipei;Taiwan; TPE;Shanghai;China; PVG;2018-11-01;2019-01-31;13;3;5;08:25;11:25;MU5011
Takamatsu;Japan; TAK;Shanghai;China; PVG;2018-11-01;2019-01-31;145;45;7;14:20;17:50;CI178
Taipei;Taiwan; TPE;Shanghai;China; PVG;2018-11-01;2019-01-31;145;45;7;18:50;21:05;CI179
Tokyo;Japan; NRT;Shanghai;China; PVG;2018-11-23;2018-12-07;;12:25;16:25;CI104;333;3H0M
Taipei;Taiwan; TPE;Shanghai;China; PVG;2018-11-01;2019-01-31;;16:20;20:20;CI106;333;3H0M
Toyama;Japan; TOY;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;12;56;12:50;15:40;CI171;738
Urumqi;China; URC;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;12;56;12:50;15:40;CI171;738
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;12;56;12:50;15:40;CI171;738
Vancouver;Canada; YVR;Taipei;Taiwan; TPE;2018-11-04;2019-01-31;;23:55;18:25;CI32;359;10H30M
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-01;2018-11-04;1;567;01:40;05:30+1;CI31;359
Vienna;Austria; VIE;Taipei;Taiwan; TPE;2018-12-08;2019-01-30;124;4;7;23:35;06:05+1;CI63
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-12-09;2019-01-31;123;5;11:00;05:35+1;CI64;359
Weihai;China; WEH;Taipei;Taiwan; TPE;2018-11-06;2019-01-29;;07:15;09:55;CI539;738;2H40M
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-06;2019-01-29;;10:55;13:45;CI540;738;2H50M
Wuhan;China; WUH;Taipei;Taiwan; TPE;2018-11-02;2019-01-25;;17:55;20:50;CI8541*;738;2H55M
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-05;2019-01-28;;18:40;20:55;CI8011*;73H;2H15M
Wuxi;China; WUX;Taipei;Taiwan; TPE;2018-11-02;2019-01-28;2;6;17:55;20:20;MU2932;320
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-12-20;2019-01-31;3;5;20:10;22:25;CI510;738
Xiamen;China; XMN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;08:40;10:25;MF9024*;333;1H45M
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;11:35;13:20;MF9023*;333;1H45M
Xian;China; XIY;Taipei;Taiwan; TPE;2018-11-03;2019-01-30;4;7;13:00;16:45;CI8007*;319
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-02;2019-01-28;2;6;18:05;21:40;MU8908*;333
Xining;China; XNN;Taipei;Taiwan; TPE;2018-11-02;2019-01-28;2;6;18:05;21:40;MU8908*;333
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-02;2019-01-28;2;6;18:05;21:40;MU8908*;333
Xuzhou;China; XUZ;Taipei;Taiwan; TPE;2018-11-05;2019-01-28;;13:40;16:10;CI549;738;2H30M
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-05;2019-01-28;;17:10;19:35;CI550;738;2H25M
Yancheng;China; YNZ;Taipei;Taiwan; TPE;2018-11-05;2019-01-28;;17:10;19:35;CI550;738;2H25M
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-05;2019-01-28;;17:10;19:35;CI550;738;2H25M
Yangon;Myanmar; RGN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;07:00;09:50;CI7915;738;4H20M
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;10:50;16:15;CI7916;738;3H55M
Yangzhou;China; YTY;Taipei;Taiwan; TPE;2018-11-02;2019-01-25;;08:50;11:25;CI555;738;2H35M
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-02;2019-01-25;;12:25;14:55;CI556;738;2H30M
Yantai;China; YNT;Taipei;Taiwan; TPE;2018-11-02;2019-01-25;;12:25;14:55;CI556;738;2H30M
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-02;2019-01-25;;12:25;14:55;CI556;738;2H30M
Yinchuan;China; INC;Taipei;Taiwan; TPE;2018-11-06;2019-01-29;;19:45;23:55;MU2002;320;4H10M
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-06;2019-01-29;;15:00;18:45;MU2001;320;3H45M
Yiwu;China; YIW;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;13;3;5;16:00;17:35;CZ8346
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;13;3;5;13:20;14:55;CZ8345
Zhangjiajie;China; DYG;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;13;3;5;13:20;14:55;CZ8345
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;13;3;5;13:20;14:55;CZ8345
Zhengzhou;China; CGO;Taipei;Taiwan; TPE;2018-01-28;2019-01-30;2;4;12:00;14:30;CZ3024;738
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-16;2019-01-30;14;4;6;17:30;20:20;CZ4752*
Tengchong;China; TCZ;Taipei;Taiwan; TPE;2018-11-16;2019-01-30;14;4;6;17:30;20:20;CZ4752*
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-16;2019-01-30;14;4;6;17:30;20:20;CZ4752*
Urumqi;China; URC;Taipei;Taiwan; TPE;2018-01-08;2019-01-31;235;5;7;20:15;00:15+1;CZ6700
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-01-14;2019-01-31;235;5;7;10:30;14:10;CZ6699
Wenzhou;China; WNZ;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;245;45;7;18:45;21:10;MU5294
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;35;5;7;21:45;00:25+1;MU9908
Wuhan;China; WUH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;14:05;16:00;MU2437;737;1H55M
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;23:00;00:40+1;MU2438;737;1H40M
Wuxi;China; WUX;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;23:00;00:40+1;MU2438;737;1H40M
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;23:00;00:40+1;MU2438;737;1H40M
Xiamen;China; XMN;Taipei;Taiwan; TPE;2018-11-02;2019-01-30;1234;67;14:05;19:00;MU2437;737
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;20:05;00:40+1;MU2438;737;4H35M
Xian;China; XIY;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;20:05;00:40+1;MU2438;737;4H35M
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;20:05;00:40+1;MU2438;737;4H35M
Xining;China; XNN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;20:05;00:40+1;MU2438;737;4H35M
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;20:05;00:40+1;MU2438;737;4H35M
Yantai;China; YNT;Taipei;Taiwan; TPE;2018-01-08;2019-01-29;;15:15;16:50;CZ6699;738;1H35M
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-03;2019-01-30;24;4;7;17:55;19:40;MU5074
Yichang;China; YIH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;14:15;15:50;MU9663;737;1H35M
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;22:15;23:55;MU9664;737;1H40M
Yinchuan;China; INC;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;1345;345;7;10:55;12:30;MU5507
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;1345;345;7;13:35;14:55;MU5508
Yulin;China; UYN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;1345;345;7;13:35;14:55;MU5508
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;1345;345;7;13:35;14:55;MU5508
Zhengzhou;China; CGO;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;1345;345;7;13:35;14:55;MU5508
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;1345;345;7;13:35;14:55;MU5508
Zhuhai;China; ZUH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;1345;345;7;13:35;14:55;MU5508
Taiyuan;China; TYN;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;1345;345;7;13:35;14:55;MU5508
Ningbo;China; NGB;Taipei;Taiwan; TPE;2018-11-01;2018-12-31;;15:30;16:31;MU6136;TRN;1H1M
Taizhou;China; HYN;Taipei;Taiwan; TPE;2018-11-01;2018-12-31;;20:06;21:12;MU6117;TRN;1H6M
Shanghai;China; SHA;Taipei;Taiwan; TPE;2018-11-01;2018-12-31;;11:52;15:16;MU6130;TRN;3H24M
Taizhou;China; HYN;Taipei;Taiwan; TPE;2018-11-01;2018-12-31;;17:58;21:12;MU6543;TRN;3H14M
Taipei;Taiwan; TPE;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;145;45;7;18:50;21:05;CI179
Takamatsu;Japan; TAK;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;145;45;7;14:20;17:50;CI178
Tokyo;Japan; HND;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;07:35;08:50;GA9355*;EQV;1H15M
Takamatsu;Japan; TAK;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
AugustaGA;United States of; AGS;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
Bristol/Johnson/KingsportTN,; Bristol/Johnson/Kingsport TN ; TRI;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
CharlotteNC;United States of; CLT;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
ChattanoogaTN;United States of; CHA;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
ColoradoSpringsCO;United; COS;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
CrestviewFL;United States of; VPS;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
HoustonTX;United States of; IAH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
IndianapolisIN;United States of; IND;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
KnoxvilleTN;United States of; TYS;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
LihueHI;United States of America; LIH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
MontgomeryAI;United States of; MGM;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
NewYorkNY;United States of; JFK;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
NewYorkNY;United States of; LGA;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
OaklandCA;United States of; OAK;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
PittsburghPA;United States of; PIT;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
SavannahGA;United States of; SAV;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TampaFL;United States of; TPA;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TulsaOK;United States of; TUL;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
Washington;United States of; DCA;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
WilmingtonNC;United States of; ILM;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
TallahasseeFL;United States of; TLH;Taipei;Taiwan; TPE;2018-11-01;2019-01-31;;12:05;13:25;GA9354*;EQV;1H20M
Amsterdam;Netherlands; AMS;Taipei;Taiwan; TPE;2018-01-02;2019-01-02;;17:45;10:45+1;DL74;333;11H0M
TampaFL;United States of; TPA;Taipei;Taiwan; TPE;2018-01-02;2019-01-02;;17:45;10:45+1;DL74;333;11H0M
