PersonId;Type;Abbr;LoyaltyId
46679;Basic;FB;131179619
46680;Basic;KE;788820728
46681;Elite+;KE;802294913
46682;Elite+;FB;852011969
46683;Elite+;DT;544913060
46683;Basic;KE;861238421
46685;Elite+;SU;483030353
46686;Basic;DT;825803581
46687;Elite;FB;635177292
46687;Elite+;SU;788176330
46688;Elite;KE;344883151
46689;Elite;KE;865756226
46689;Basic;DT;218310866
46689;Elite+;FB;871949015
46690;Elite+;KE;216284993
46690;Basic;FB;594678785
46690;Elite+;DT;890985330
46691;Basic;SU;232058484
46692;Elite;FB;602137846
46693;Elite+;SU;298003739
46693;Elite;DT;831366550
46694;Elite;KE;387269819
46694;Elite+;DT;838101771
46695;Basic;KE;981139938
46696;Elite+;SU;614215601
46696;Elite;FB;312243758
46696;Elite+;KE;844251036
46697;Basic;DT;702119571
46698;Elite+;FB;735794050
46700;Basic;FB;186552319
46701;Elite+;KE;640926704
46702;Elite;DT;91524882
46703;Basic;SU;613451379
46703;Elite;DT;34329670
46703;Elite;FB;736294042
46706;Basic;KE;102321966
46707;Elite+;SU;428709052
46708;Elite+;FB;777193399
46709;Basic;KE;767294753
46710;Elite+;DT;968805066
46710;Elite;FB;365197314
46711;Elite+;FB;181610408
46712;Elite;FB;738797083
46713;Elite+;SU;738540184
46714;Basic;DT;926019617
46715;Elite;DT;111688495
46715;Basic;SU;822935748
46716;Basic;SU;590390582
46716;Elite;DT;131756564
46716;Basic;KE;655667457
46717;Elite;SU;835898432
46717;Elite;KE;728301841
46718;Basic;FB;326248380
46719;Elite+;KE;475979750
46719;Elite+;DT;86799951
46719;Elite;FB;805841669
46719;Elite;SU;308515621
46720;Elite+;KE;680565813
46720;Elite;SU;642045786
46721;Elite;FB;898327012
46721;Elite;KE;742130475
46722;Elite;DT;334989412
46723;Basic;SU;948041225
46724;Elite;DT;41576998
46726;Elite+;DT;351018060
46726;Basic;KE;764711423
46726;Elite+;SU;143634150
46727;Elite+;KE;3248787
46728;Basic;SU;296076951
46728;Elite;KE;329032613
46730;Elite;SU;639057736
46730;Basic;FB;929007145
46730;Basic;DT;46076499
46731;Basic;SU;213018848
46732;Elite;FB;656475770
46732;Elite+;SU;11679294
46732;Basic;DT;442220516
46732;Basic;KE;191393628
46733;Elite+;FB;886447996
46734;Basic;DT;733754305
46735;Elite+;KE;541148074
46735;Basic;FB;44536882
46735;Basic;DT;486041542
46735;Elite;SU;587869288
46738;Elite;KE;510533768
46739;Basic;SU;108133187
46740;Elite+;KE;451351845
46741;Elite;SU;619650847
46744;Elite+;FB;9426977
46745;Elite+;SU;586303044
46745;Elite+;FB;10134650
46746;Elite+;FB;554313531
46747;Basic;KE;824553742
46749;Basic;SU;465098883
46751;Basic;FB;169871732
46751;Elite;DT;983262829
46752;Basic;SU;971690592
46753;Basic;FB;442423248
46754;Elite;FB;386590504
46757;Basic;SU;196405327
46759;Elite;SU;686053212
46759;Basic;KE;700956104
46759;Basic;DT;840613895
46760;Elite;KE;181339483
46761;Elite;KE;774257407
46762;Basic;KE;815016881
46763;Elite+;SU;179081963
46764;Elite;DT;686757713
46765;Elite+;FB;586178836
46766;Elite;FB;277817616
46767;Elite+;KE;698018794
46768;Basic;SU;617384290
46768;Elite+;KE;111242354
46769;Basic;FB;171100018
46769;Elite+;KE;233153842
46771;Elite+;DT;187180932
46771;Elite+;FB;707775304
46772;Elite;DT;601307645
46772;Elite+;KE;139482979
46773;Elite+;KE;538969103
46774;Elite;SU;39203596
46774;Elite;KE;245758448
46774;Elite;DT;487458420
46776;Basic;KE;255716405
46778;Basic;SU;633882659
46779;Elite+;KE;9639422
46780;Elite;KE;164569254
46781;Elite+;SU;260059338
46782;Basic;SU;88372519
46783;Elite;FB;697381248
46783;Elite+;DT;342711578
46784;Basic;FB;892997810
46785;Basic;KE;175928914
46785;Elite;SU;150359374
46786;Elite;KE;57606669
46787;Elite;DT;589178886
46787;Elite+;KE;263409058
46788;Basic;DT;165867616
46788;Basic;KE;794171731
46788;Basic;SU;49435898
46789;Basic;SU;673597673
46790;Elite;SU;870183029
46791;Elite;SU;14044773
46791;Elite+;DT;651156409
46791;Elite+;FB;773508395
46792;Basic;FB;889011285
46793;Elite;DT;439565255
46793;Elite+;SU;881308618
46794;Elite+;KE;218759937
46795;Elite;DT;517772966
46796;Elite+;FB;74082074
46797;Basic;DT;388703059
46798;Basic;KE;366130005
46799;Basic;KE;873961465
46801;Basic;FB;323343226
46802;Basic;FB;759213162
46802;Elite+;DT;703732128
46802;Elite+;SU;263877007
46802;Elite+;KE;169450636
46803;Elite;SU;156515396
46804;Elite;DT;999797928
46805;Elite+;KE;832751853
46805;Basic;FB;237259361
46806;Elite+;KE;526273801
46807;Elite;SU;662765148
46807;Elite;DT;75287732
46808;Elite;DT;908746037
46808;Elite;FB;706296457
46808;Elite;KE;863121367
46808;Basic;SU;386835645
46809;Elite+;KE;4553595
46811;Elite;SU;14953697
46812;Elite;FB;7850981
46813;Basic;DT;216629216
46813;Elite+;KE;945289808
46814;Elite+;DT;426646459
46815;Elite+;DT;45043045
46816;Basic;FB;796193339
46818;Elite+;SU;850148591
46819;Elite+;KE;927882757
46820;Elite+;DT;732548834
46820;Elite;KE;835520681
46820;Elite;FB;519826630
46820;Elite;SU;673289138
46822;Elite;FB;805046693
46823;Basic;DT;417883093
46824;Elite+;KE;391458542
46825;Elite;FB;799503558
46826;Basic;DT;762450703
46826;Elite;SU;348089119
46827;Basic;DT;262793732
46828;Basic;FB;365812508
46830;Elite;KE;90612846
46831;Elite;FB;571832769
46832;Basic;FB;654837339
46832;Elite+;SU;380989114
46832;Basic;DT;208298892
46832;Elite;KE;740771349
46833;Elite+;DT;250709046
46834;Elite;KE;676653619
46835;Elite+;KE;875903384
46836;Elite;FB;930312568
46838;Elite;DT;566147260
46838;Elite+;KE;734825030
46838;Elite;FB;459507585
46838;Elite;SU;982434043
46839;Elite;KE;641818750
46840;Basic;DT;238951660
46840;Elite;SU;920588369
46840;Basic;FB;51541119
46841;Elite+;DT;283430597
46842;Basic;KE;295460843
46843;Elite;DT;73316337
46844;Elite;SU;915775349
46845;Elite;FB;646500181
46846;Basic;SU;672010718
46847;Elite+;FB;22083309
46847;Elite+;KE;491570846
46847;Elite;SU;346167145
46848;Elite;DT;527265693
46849;Elite+;SU;543072782
46849;Elite+;DT;644014057
46850;Basic;FB;212523089
46850;Elite+;KE;181110071
46850;Basic;DT;349592184
46851;Elite;KE;80386073
46853;Elite;KE;590973970
46854;Elite;FB;47873739
46858;Elite+;KE;687161706
46859;Elite;DT;358929912
46860;Elite+;SU;563584395
46860;Elite;KE;308983040
46861;Elite;SU;647310598
46862;Basic;FB;348231962
46863;Basic;DT;66536842
46865;Elite+;DT;160787625
46866;Basic;DT;505143703
46866;Elite+;SU;134786942
46867;Elite+;FB;483336481
46868;Elite;KE;798006940
46870;Basic;FB;195726082
46871;Basic;FB;231226577
46873;Basic;KE;40228306
46874;Basic;SU;587651653
46875;Basic;DT;688222266
46876;Elite+;SU;698206971
46878;Elite+;SU;133579696
46879;Elite+;SU;162545823
46880;Basic;KE;608572898
46880;Basic;FB;732944415
46881;Elite;KE;316748584
46883;Elite;FB;483231285
46884;Elite+;DT;735928768
46884;Elite+;KE;583460750
46884;Basic;FB;171420520
46884;Elite+;SU;265384504
46885;Elite+;KE;281286999
46886;Elite+;KE;146756137
46886;Elite+;DT;189518319
46887;Elite+;FB;847362659
46888;Elite;SU;306949782
46889;Elite+;SU;381072242
46890;Elite+;FB;880271635
46890;Basic;SU;610325309
46890;Elite+;KE;10267124
46891;Elite;KE;44792485
46892;Basic;DT;93661429
46892;Elite;SU;869132476
46892;Elite+;FB;732683272
46893;Elite+;KE;808463541
46894;Elite+;DT;593160318
46895;Elite+;SU;473944581
46896;Basic;FB;703917045
46896;Basic;KE;760495027
46897;Elite+;DT;375035108
46897;Basic;SU;97655879
46897;Basic;KE;86760502
46898;Elite+;DT;85262490
46898;Elite+;KE;72775045
46898;Elite+;SU;431447605
46900;Elite+;FB;46542566
46901;Basic;KE;353432088
46901;Elite;DT;311186172
46902;Elite;FB;39932802
46903;Elite+;SU;961605237
46903;Basic;FB;43650501
46903;Elite;KE;824934063
46903;Basic;DT;239803705
46904;Basic;FB;245106995
46904;Basic;DT;48322497
46904;Elite+;SU;344065237
46905;Basic;KE;704003884
46906;Basic;SU;167239709
46907;Elite;SU;535280499
46907;Elite;KE;427815025
46907;Elite+;DT;662484626
46908;Basic;KE;164673792
46909;Elite+;SU;640861398
46909;Elite+;FB;721206063
46909;Elite+;DT;789329443
46910;Basic;KE;145705877
46910;Elite+;SU;465021972
46911;Basic;FB;835715375
46912;Elite+;KE;393189507
46913;Elite+;FB;548340698
46914;Basic;FB;823272531
46915;Elite+;FB;88743349
46916;Elite;SU;581040254
46918;Elite;DT;97008740
46919;Elite+;SU;921509949
46920;Elite;KE;493117473
46921;Basic;DT;561715010
46922;Elite;KE;496976907
46922;Elite;DT;323120265
46922;Elite;FB;119551920
46923;Elite;KE;782141532
46924;Elite+;FB;865947674
46925;Elite+;FB;837899990
46926;Basic;FB;334801274
46927;Elite+;SU;363088572
46927;Elite;KE;841082008
46928;Basic;DT;273328152
46929;Elite+;SU;468776446
46931;Elite+;SU;803671305
46931;Elite+;FB;472157593
46931;Elite+;DT;113196546
46932;Elite;KE;792959871
46933;Basic;SU;24198699
46934;Basic;FB;195667834
46934;Elite+;DT;990560765
46934;Elite;KE;745319823
46935;Elite;DT;847061119
46936;Elite;KE;931651578
46937;Basic;FB;797051715
46937;Basic;KE;804070809
46937;Elite;SU;736794492
46938;Elite;DT;931444925
46939;Basic;SU;492242907
46939;Elite+;DT;208121674
46940;Elite;DT;953325589
46941;Elite;DT;770220015
46941;Elite+;SU;935736549
46942;Basic;KE;182868647
46943;Elite+;SU;212465371
46943;Elite;FB;644465342
46943;Basic;KE;687259857
46946;Elite+;FB;754927391
46947;Basic;SU;856878446
46947;Basic;DT;707608439
46948;Elite+;SU;664087490
46948;Basic;DT;6730353
46948;Elite;FB;334615865
46948;Elite;KE;153713030
46949;Basic;KE;945585534
46950;Basic;DT;484411690
46951;Elite+;SU;378873100
46951;Elite;FB;395516017
46951;Elite+;KE;726171031
46952;Elite;KE;223710429
46952;Elite+;SU;279634333
46952;Elite;FB;777801219
46953;Elite;SU;479710774
46953;Elite;DT;926665443
46953;Elite+;FB;418890021
46953;Elite;KE;101643826
46954;Elite+;KE;211616660
46954;Basic;FB;855558754
46954;Elite;DT;323012426
46955;Elite+;DT;820028781
46955;Elite;FB;977259060
46956;Elite;FB;876928010
46956;Elite+;SU;586663353
46957;Elite;FB;403062525
46958;Elite;SU;846658938
46959;Basic;DT;709441969
46960;Elite+;FB;215403214
46960;Elite;KE;860991413
46962;Elite;KE;578115199
46962;Elite;FB;566043001
46963;Elite+;KE;610271556
46963;Elite;FB;644747701
46963;Elite;SU;114158910
46963;Basic;DT;180001916
46964;Elite;FB;227512234
46965;Basic;FB;488451083
46966;Elite;FB;8474771
46967;Elite+;DT;303463620
46968;Elite+;FB;725639987
46969;Elite;KE;865314515
46970;Elite;FB;402424812
46970;Elite+;SU;763569524
46970;Elite;KE;522339219
46971;Elite+;DT;26474626
46972;Basic;SU;161356019
46973;Elite+;FB;380222481
46973;Basic;KE;998852191
46973;Elite;DT;641079798
46973;Elite;SU;150497629
46974;Elite+;KE;983474132
46974;Elite+;DT;946712014
46974;Elite;SU;152623342
46975;Basic;FB;162040321
46976;Elite;DT;866437880
46977;Basic;KE;20794542
46978;Basic;SU;307713725
46979;Basic;KE;527410188
46980;Elite+;SU;334605584
46982;Elite;FB;164701446
46983;Elite;SU;118819288
46984;Elite;SU;352210753
46984;Elite;KE;132455375
46984;Basic;DT;574425401
46984;Elite+;FB;472160715
46985;Elite+;DT;543835596
46985;Elite;FB;134892268
46986;Basic;FB;278087188
46987;Basic;KE;715279606
46988;Elite+;FB;518607295
46988;Basic;SU;382621251
46988;Elite;DT;745732384
46989;Elite;KE;303167256
46990;Elite;SU;218150734
46990;Basic;KE;885318090
46990;Elite+;FB;914971160
46992;Elite+;SU;524421176
46992;Elite+;FB;211050760
46992;Basic;DT;295242668
46993;Basic;FB;265599740
46994;Elite+;FB;962081886
46995;Elite;KE;620452161
46996;Basic;DT;133877685
46996;Basic;SU;737500718
46997;Elite+;SU;841342251
46999;Elite+;FB;520598062
47000;Elite;SU;419534915
47001;Elite+;KE;552703043
47002;Elite;SU;114851799
47002;Elite;KE;237944186
47002;Elite+;DT;366900884
47003;Elite+;KE;267626500
47005;Elite;KE;254941899
47006;Basic;FB;334745610
47006;Elite;KE;236204601
47008;Elite;FB;753972904
47008;Elite;DT;533312344
47008;Basic;KE;911919795
47009;Elite;SU;390499335
47010;Elite;SU;701256934
47010;Elite;FB;407937813
47011;Basic;FB;126011544
47011;Basic;KE;302471696
47012;Elite+;FB;179814177
47014;Elite;SU;880544801
47014;Elite;KE;441894255
47015;Elite+;SU;119018460
47015;Elite+;FB;122404034
47016;Elite;KE;189827956
47017;Elite;FB;365313571
47018;Elite;FB;596002272
47018;Basic;SU;845600738
47019;Basic;DT;102014304
47020;Elite;SU;297671852
47020;Elite;FB;657664270
47021;Elite+;KE;323955330
47022;Basic;SU;292980367
47023;Basic;FB;545096153
47023;Elite+;DT;356457476
47024;Elite;DT;293316887
47025;Elite+;KE;225362124
47026;Elite+;FB;300469202
47027;Elite;FB;523668008
47028;Elite;FB;993050765
47030;Elite;SU;873161445
47031;Basic;DT;247457165
47032;Elite;FB;150451200
47035;Basic;KE;236342070
47035;Basic;SU;860296081
47036;Elite;DT;827989810
47036;Basic;SU;50452324
47037;Elite;SU;532220175
47039;Elite+;DT;386952326
47040;Elite+;KE;499972419
47040;Elite;FB;112932624
47041;Basic;DT;452157571
47042;Basic;SU;684185017
47042;Elite;KE;574432624
47043;Basic;FB;966366576
47044;Basic;KE;607470056
47045;Elite;DT;725597322
47047;Elite;KE;162735302
47047;Elite+;FB;567214802
47047;Elite;SU;745122024
47048;Basic;KE;390111899
47049;Basic;SU;729893750
47049;Elite;DT;285762224
47050;Basic;DT;190954368
47051;Basic;SU;309713003
47052;Elite;KE;954230677
47053;Elite+;SU;15418476
47053;Basic;FB;914904506
47053;Elite;KE;412228829
47054;Basic;KE;42818339
47054;Basic;FB;336966773
47054;Basic;SU;406355241
47055;Basic;SU;465632417
47056;Elite;DT;80098684
47057;Basic;FB;64320751
47058;Elite+;FB;434506988
47058;Basic;SU;504091658
47059;Elite+;FB;526542103
47063;Basic;KE;58206829
47065;Elite+;SU;418864384
47066;Elite+;SU;138819547
47067;Basic;FB;685513571
47067;Elite;SU;149447192
47067;Elite;DT;501253143
47068;Basic;DT;458405935
47068;Elite;FB;797225271
47068;Elite+;SU;529391216
47069;Elite+;KE;222874425
47069;Elite+;FB;933519532
47069;Elite;SU;449627902
47069;Basic;DT;767704873
47070;Elite;KE;337329919
47070;Elite+;SU;317074898
47070;Elite+;FB;204381121
47071;Basic;DT;520214598
47072;Elite;FB;203335164
47072;Elite;KE;307272857
47072;Basic;DT;747279779
47073;Elite;FB;447435637
47074;Basic;KE;436641506
47075;Elite;FB;471921146
47076;Elite+;FB;56162473
47077;Elite+;DT;630028483
47077;Basic;FB;741230379
47077;Basic;KE;868330759
47078;Basic;FB;997774633
47079;Elite+;SU;567477116
47079;Elite+;DT;996797271
47080;Elite+;FB;540083801
47080;Elite+;KE;681905070
47081;Elite+;DT;322501300
47084;Basic;SU;211345310
47085;Elite+;KE;467271337
47085;Basic;FB;99873198
47087;Elite;FB;626504136
47088;Elite+;FB;14738401
47088;Elite;DT;54461046
47089;Elite+;SU;707756441
47090;Basic;SU;641014894
47091;Elite;DT;97700199
47091;Basic;SU;523609136
47091;Elite+;KE;579277513
47092;Elite;DT;514269645
47092;Basic;FB;367963139
47092;Basic;SU;101630166
47093;Elite;FB;513538205
47093;Elite+;KE;791622263
47093;Basic;SU;554732306
47094;Basic;FB;987649548
47094;Basic;SU;900556570
47094;Elite+;KE;773349515
47094;Elite;DT;728905816
47095;Basic;KE;142651669
47095;Elite;FB;801220694
47096;Elite;FB;408622868
47097;Elite;FB;560090834
47097;Basic;DT;572547634
47097;Basic;KE;869326627
47098;Elite+;KE;201035002
47099;Elite;SU;186118835
47100;Elite+;FB;416295391
47101;Elite;FB;845713411
47102;Basic;KE;942255745
47103;Elite;DT;252241609
47104;Elite;FB;190599530
47104;Elite;KE;421783959
47105;Elite+;SU;890044543
47106;Basic;KE;604416184
47106;Elite+;DT;925228278
47106;Elite;SU;283200216
47107;Basic;FB;251373214
47107;Basic;KE;305553312
47107;Basic;SU;380066161
47108;Basic;DT;680808592
47109;Basic;DT;579758218
47109;Elite;FB;260737143
47110;Basic;DT;34620905
47110;Elite;KE;799393351
47110;Elite;SU;277588525
47110;Basic;FB;540259182
47112;Basic;KE;613550941
47112;Elite+;FB;685287555
47112;Basic;DT;957192184
47113;Elite;SU;547910909
47113;Elite;FB;805083351
47113;Elite;KE;179821451
47114;Elite;FB;326224414
47114;Elite+;SU;597413096
47115;Elite;FB;987054878
47116;Basic;FB;993280485
47116;Elite;DT;714008214
47116;Basic;KE;722073311
47116;Elite;SU;385113350
47117;Basic;SU;668259248
47118;Elite+;FB;182774864
47119;Basic;KE;221863040
47119;Elite;SU;44601344
47119;Basic;DT;116400651
47120;Elite;DT;172539857
47122;Basic;DT;690877720
47123;Elite+;DT;735323778
47124;Elite;SU;937129298
47125;Elite;FB;473485333
47125;Elite+;DT;636684696
47127;Elite;DT;392239414
47127;Elite+;KE;976093546
47127;Elite;FB;28168568
47127;Basic;SU;216204782
47128;Elite;SU;399340632
47128;Elite;DT;199296846
47128;Basic;FB;374707478
47128;Basic;KE;379304167
47130;Basic;KE;769233677
47130;Elite+;SU;608487665
47131;Basic;KE;712215729
47132;Elite;DT;971329795
47134;Elite+;FB;873433968
47134;Elite+;SU;590243282
47134;Elite;KE;317122376
47135;Elite+;SU;497097913
47136;Elite;DT;982858835
47136;Elite+;KE;777684523
47136;Basic;FB;636142050
47137;Elite+;SU;790405278
47139;Basic;KE;626425483
47139;Elite;SU;406801689
47140;Elite;KE;734090802
47140;Elite+;DT;479914959
47141;Elite+;SU;423551865
47142;Elite+;DT;574909626
47142;Elite+;FB;62192477
47142;Basic;KE;729063083
47142;Elite+;SU;987542059
47143;Elite+;FB;297605896
47144;Elite;KE;462742158
47144;Elite;SU;871704824
47144;Elite;FB;291953432
47145;Elite+;KE;449986649
47145;Basic;SU;645309992
47146;Elite;DT;212460204
47146;Basic;KE;36147699
47146;Basic;FB;592647405
47148;Elite;SU;995865694
47150;Elite+;DT;17547348
47150;Elite;FB;355735874
47152;Basic;DT;20730219
47153;Basic;FB;390703813
47154;Basic;FB;334317444
47154;Basic;SU;270443885
47154;Basic;DT;650504081
47155;Elite+;KE;146981134
47156;Basic;DT;775950388
47156;Basic;FB;357658227
47156;Basic;SU;84140820
47156;Elite;KE;730396631
47157;Basic;KE;294830950
47158;Elite+;DT;521137464
47159;Elite+;SU;247516220
47159;Basic;FB;571728222
47159;Elite;KE;51741024
47160;Basic;SU;59179916
47161;Elite+;FB;303978194
47162;Elite+;FB;587945735
47162;Elite;KE;681835946
47165;Elite;DT;923994972
47166;Basic;DT;267590841
47167;Elite+;KE;188560117
47167;Elite+;FB;462427948
47168;Elite+;DT;264233054
47169;Elite;FB;425470325
47171;Basic;SU;548871273
47171;Elite;KE;975355988
47171;Basic;FB;384805292
47171;Basic;DT;664763415
47173;Elite+;KE;26000454
47174;Elite;DT;983242125
47175;Basic;DT;579786521
47176;Elite+;DT;237828490
47177;Elite;SU;549318516
47177;Basic;FB;188372191
47177;Elite+;KE;525559746
47179;Elite;DT;425571004
47179;Elite;FB;33996804
47180;Elite;DT;188454925
47180;Basic;KE;856163247
47181;Elite;KE;897275924
47182;Elite;KE;851361724
47183;Elite;SU;880182388
47183;Elite+;DT;326714262
47184;Basic;FB;200310816
47184;Elite;KE;561446888
47185;Basic;FB;484793234
47186;Basic;SU;555231976
47189;Elite;DT;472475433
47189;Basic;KE;139226166
47189;Elite+;SU;640762016
47190;Elite+;FB;458093575
47191;Elite+;FB;796079332
47191;Elite;DT;959199348
47191;Elite+;SU;112409549
47191;Elite;KE;285713527
47192;Basic;FB;861482445
47193;Elite+;SU;761437010
47193;Basic;FB;821650017
47193;Elite;KE;783675084
47193;Elite+;DT;213137146
47194;Basic;DT;78176296
47195;Elite+;DT;406884662
47195;Elite+;FB;762477268
47195;Basic;KE;736380843
47196;Basic;KE;406586919
47197;Basic;SU;36893910
47198;Basic;KE;29746971
47198;Elite+;FB;595746283
47198;Elite+;SU;350820839
47199;Basic;FB;168923952
47200;Elite;KE;277023588
47201;Elite+;SU;572018939
47202;Elite;KE;400446799
47202;Elite+;FB;305347786
47202;Elite;SU;826767138
47202;Elite;DT;82884287
47203;Elite;KE;5833788
47204;Elite;KE;28603168
47205;Elite+;SU;617503286
47205;Elite;DT;819400644
47205;Basic;FB;919376134
47205;Basic;KE;916994209
47206;Elite;SU;455059016
47206;Basic;KE;714410652
47206;Elite;FB;649356065
47206;Elite+;DT;865940072
47208;Elite;DT;979570465
47209;Elite;SU;879106193
47210;Basic;KE;350643134
47210;Elite;DT;70391286
47211;Basic;SU;31737392
47212;Elite;FB;331318847
47213;Elite+;SU;372718369
47214;Elite+;KE;280085473
47215;Basic;DT;626885139
47215;Elite+;FB;525114518
47215;Basic;KE;934049284
47216;Basic;FB;539235080
47217;Elite;SU;999751050
47218;Elite+;KE;472335271
47218;Basic;SU;394306813
47219;Elite;FB;184260657
47220;Elite;DT;659198011
47221;Elite+;KE;425478632
47222;Basic;DT;533414842
47223;Elite+;DT;253063167
47224;Basic;FB;787708008
47226;Basic;DT;76127726
47227;Elite+;DT;525332467
47229;Elite+;KE;607453184
47231;Basic;DT;898068887
47231;Elite;SU;712080227
47232;Basic;KE;531764276
47233;Elite;SU;35864757
47234;Elite;FB;261113975
47235;Elite;KE;724743116
47236;Elite+;SU;511803902
47237;Elite;FB;986210726
47238;Basic;DT;347599300
47240;Basic;FB;286903538
47241;Basic;FB;555084256
47242;Elite;KE;712370125
47243;Basic;KE;389578031
47244;Elite;DT;235528621
47245;Elite+;KE;669602364
47245;Elite+;SU;476525821
47246;Basic;SU;771709403
47246;Basic;FB;511296928
47247;Basic;KE;318529610
47247;Elite;FB;226996583
47247;Elite+;DT;960243766
47248;Elite+;FB;859293209
47250;Elite+;DT;787421480
47251;Elite;SU;91423506
47253;Elite;FB;335125852
47253;Elite+;DT;15372954
47254;Basic;SU;233819889
47255;Elite;SU;109007047
47256;Basic;FB;275618206
47256;Elite+;DT;96087877
47256;Elite;SU;452667405
47257;Elite;SU;812439230
47258;Basic;FB;603671594
47259;Elite;SU;276304707
47260;Elite;SU;950414194
47261;Elite;KE;177013868
47262;Elite;SU;751135711
47263;Elite+;DT;913221389
47264;Elite+;KE;768155100
47265;Elite;FB;830961847
47266;Elite;FB;77385409
47266;Basic;DT;830811384
47267;Basic;KE;713677922
47269;Elite+;KE;851981983
47270;Basic;KE;288493054
47270;Basic;FB;398740135
47271;Elite+;FB;484679241
47271;Elite+;KE;815593868
47271;Basic;DT;552336980
47272;Elite;SU;322187907
47273;Elite;FB;496929244
47274;Basic;SU;306457068
47274;Basic;FB;708675304
47275;Elite;SU;942278131
47275;Basic;KE;834418801
47275;Basic;DT;1678011
47276;Elite+;SU;716645519
47277;Elite+;DT;194724514
47277;Elite;KE;357101618
47277;Basic;FB;18411998
47278;Elite;DT;689498975
47279;Elite;SU;592637307
47280;Elite;SU;548614406
47281;Basic;SU;44473198
47282;Basic;DT;195101742
47283;Basic;SU;224692023
47283;Elite+;DT;496154008
47283;Elite;KE;285800614
47284;Elite;KE;348789920
47284;Basic;FB;821164894
47285;Elite;KE;377389809
47285;Elite+;DT;117902601
47285;Elite+;SU;751705546
47286;Basic;FB;393145896
47286;Basic;KE;62223043
47287;Basic;KE;607261660
47288;Elite+;SU;283892152
47289;Basic;SU;359625401
47290;Elite+;FB;865804847
47291;Elite;DT;371578156
47292;Elite;DT;463396816
47292;Elite;SU;332601278
47292;Basic;KE;219493106
47292;Elite;FB;675191674
47293;Elite;SU;254728807
47293;Basic;KE;233622402
47294;Elite;KE;444415782
47295;Elite;SU;803316698
47296;Elite+;SU;945106403
47296;Elite+;FB;176782385
47296;Elite;KE;268548899
47298;Basic;SU;708996961
47299;Elite+;KE;765099207
47300;Basic;DT;576401719
47302;Elite;DT;22989147
47303;Basic;DT;918274201
47304;Elite;FB;576480816
47305;Elite+;DT;816182798
47306;Elite+;FB;65611601
47308;Basic;SU;409001287
47309;Basic;FB;998970165
47309;Elite+;DT;841714679
47309;Elite;KE;836287434
47310;Elite+;KE;467109946
47310;Elite+;FB;333466925
47310;Elite;SU;58518826
47310;Elite+;DT;960666113
47311;Basic;DT;965858758
47312;Basic;KE;928627605
47313;Elite;SU;346944211
47313;Elite;FB;675854004
47313;Elite;DT;833649840
47315;Elite;DT;727131016
47315;Elite;KE;182660244
47316;Basic;DT;2843497
47316;Elite+;KE;162017419
47316;Elite+;FB;164152817
47317;Elite+;KE;158638684
47317;Elite;FB;903979966
47319;Elite+;FB;944731184
47319;Elite;DT;408097040
47320;Elite;KE;309987559
47320;Basic;DT;349064646
47323;Elite;FB;391688517
47324;Elite;KE;998638830
47324;Elite;SU;351427205
47325;Elite;FB;434260028
47328;Elite;DT;535130046
47328;Basic;SU;182902886
47328;Elite;KE;229433393
47329;Elite+;KE;281783452
47330;Elite;SU;215546528
47331;Elite+;DT;404779770
47334;Basic;KE;517090080
47336;Basic;SU;954237029
47338;Elite+;DT;905652749
47339;Elite+;KE;578418070
47339;Basic;DT;1337048
47339;Elite;SU;615967443
47340;Elite;DT;46927165
47340;Elite;FB;802535863
47341;Elite+;SU;434666844
47341;Elite;DT;598683016
47342;Basic;DT;367335162
47343;Elite+;SU;583305830
47343;Elite;DT;609291446
47344;Basic;DT;282053187
47344;Elite+;FB;417120265
47345;Elite;SU;520497666
47345;Elite;FB;163596158
47346;Elite;DT;638942154
47347;Elite+;KE;392486282
47348;Elite;KE;587087973
47348;Basic;DT;557318682
47349;Elite;KE;583814010
47349;Elite;DT;771211232
47349;Elite+;SU;10700406
47349;Elite;FB;675720551
47350;Elite;KE;717994112
47353;Basic;SU;543041847
47354;Elite+;SU;182325557
47355;Elite+;DT;748402600
47357;Elite;SU;384159404
47357;Elite+;KE;366382603
47357;Basic;DT;183581891
47358;Basic;SU;670537189
47361;Basic;DT;305001509
47361;Basic;FB;265884195
47363;Elite+;DT;531878123
47363;Elite;KE;882332745
47364;Elite;FB;992591681
47364;Elite+;DT;269344525
47364;Elite;KE;910367585
47365;Elite+;DT;999344669
47366;Elite+;DT;353501992
47366;Basic;KE;242774720
47367;Elite+;KE;407311733
47368;Elite;KE;831639463
47368;Basic;DT;218619740
47368;Elite+;FB;310130686
47369;Elite+;DT;820148516
47369;Basic;FB;261797496
47370;Elite;DT;433249691
47371;Elite+;DT;286646965
47372;Elite;FB;935942199
47372;Elite+;DT;622109074
47372;Elite;KE;82637861
47373;Elite+;SU;864269378
47373;Elite;KE;673761957
47373;Elite+;FB;480405866
47373;Basic;DT;355650429
47374;Elite+;KE;164873215
47375;Elite;KE;481677538
47376;Elite;DT;441671951
47377;Elite;DT;49678732
47378;Elite;KE;886198587
47379;Basic;FB;518620602
47380;Elite;DT;336512471
47381;Basic;FB;292150007
47382;Elite;SU;129462609
47382;Elite;DT;910641726
47382;Elite;KE;950403230
47383;Elite+;DT;316289495
47384;Elite+;SU;699476239
47385;Basic;FB;713924640
47386;Basic;FB;991501408
47387;Elite;SU;291477106
47388;Basic;FB;814835719
